15834427	Ja	Sehr_Aehnlich	Nicht_Relevant
14523085	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
20056779	Ja	Nicht_Aehnlich	Nicht_Relevant
24840308	Ja	Aehnlich	Nicht_Relevant
19671883	Sowohl_Als_Auch	Nicht_Aehnlich	Relevant
16469784	Ja	Aehnlich	Nicht_Relevant
15642747	Ja	Nicht_Aehnlich	Nicht_Relevant
16941495	Nein	Nicht_Aehnlich	Nicht_Relevant
18156464	Ja	Nicht_Aehnlich	Nicht_Relevant
19809865	Nein	Nicht_Aehnlich	Relevant
12423249	Nein	Nicht_Aehnlich	Nicht_Relevant
8999874	Nein	Nicht_Aehnlich	Nicht_Relevant
18568035	Ja	Aehnlich	Nicht_Relevant
18417702	Ja	Aehnlich	Nicht_Relevant
20828565	Nein	Nicht_Aehnlich	Nicht_Relevant
19406747	Nein	Nicht_Aehnlich	Nicht_Relevant
20980598	Ja	Nicht_Aehnlich	Nicht_Relevant
20967581	Nein	Nicht_Aehnlich	Nicht_Relevant
9243801	Nein	Nicht_Aehnlich	Nicht_Relevant
25365422	Nein	Nicht_Aehnlich	Nicht_Relevant
25531084	Ja	Nicht_Aehnlich	Nicht_Relevant
18223003	Nein	Nicht_Aehnlich	Nicht_Relevant
11978821	Ja	Nicht_Aehnlich	Nicht_Relevant
15452193	Ja	Nicht_Aehnlich	Nicht_Relevant
12064471	Nein	Nicht_Aehnlich	Nicht_Relevant
16246051	Ja	Sehr_Aehnlich	Nicht_Relevant
9830016	Nein	Nicht_Aehnlich	Nicht_Relevant
16712492	Nein	Nicht_Aehnlich	Nicht_Relevant
10978169	Nein	Nicht_Aehnlich	Nicht_Relevant
12663096	Ja	Nicht_Aehnlich	Relevant
16135089	Sowohl_Als_Auch	Aehnlich	Relevant
17692997	Ja	Aehnlich	Relevant
15709474	Ja	Nicht_Aehnlich	Nicht_Relevant
15670587	Ja	Nicht_Aehnlich	Nicht_Relevant
19515926	Sowohl_Als_Auch	Aehnlich	Relevant
10400678	Nein	Nicht_Aehnlich	Nicht_Relevant
19059464	Ja	Nicht_Aehnlich	Nicht_Relevant
15312168	Nein	Nicht_Aehnlich	Nicht_Relevant
17855343	Nein	Nicht_Aehnlich	Relevant
17413011	Ja	Nicht_Aehnlich	Relevant
18602971	Ja	Nicht_Aehnlich	Nicht_Relevant
16042545	Sowohl_Als_Auch	Aehnlich	Relevant
21593310	Ja	Nicht_Aehnlich	Nicht_Relevant
16150730	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
15743924	Ja	Nicht_Aehnlich	Nicht_Relevant
17156133	Ja	Nicht_Aehnlich	Nicht_Relevant
12665519	Nein	Nicht_Aehnlich	Nicht_Relevant
14598316	Nein	Nicht_Aehnlich	Nicht_Relevant
9045694	Nein	Nicht_Aehnlich	Nicht_Relevant
12843253	Nein	Nicht_Aehnlich	Nicht_Relevant
12475558	Nein	Nicht_Aehnlich	Nicht_Relevant
18678563	Ja	Nicht_Aehnlich	Nicht_Relevant
10684867	Nein	Nicht_Aehnlich	Nicht_Relevant
8626544	Nein	Nicht_Aehnlich	Nicht_Relevant
16154266	Ja	Nicht_Aehnlich	Relevant
15890777	Nein	Nicht_Aehnlich	Nicht_Relevant
12081630	Nein	Nicht_Aehnlich	Nicht_Relevant
16443723	Ja	Nicht_Aehnlich	Nicht_Relevant
15240796	Ja	Nicht_Aehnlich	Relevant
17956317	Ja	Nicht_Aehnlich	Relevant
11102481	Nein	Nicht_Aehnlich	Relevant
14501002	Nein	Nicht_Aehnlich	Nicht_Relevant
15473868	Nein	Nicht_Aehnlich	Nicht_Relevant
15670741	Nein	Nicht_Aehnlich	Nicht_Relevant
12542699	Nein	Nicht_Aehnlich	Nicht_Relevant
12153480	Nein	Nicht_Aehnlich	Nicht_Relevant
17223266	Nein	Nicht_Aehnlich	Nicht_Relevant
15772078	Nein	Nicht_Aehnlich	Nicht_Relevant
12421354	Nein	Nicht_Aehnlich	Relevant
19355846	Ja	Nicht_Aehnlich	Nicht_Relevant
11991763	Ja	Nicht_Aehnlich	Relevant
17595112	Nein	Nicht_Aehnlich	Nicht_Relevant
15537891	Nein	Nicht_Aehnlich	Relevant
17320856	Ja	Nicht_Aehnlich	Nicht_Relevant
12738769	Sowohl_Als_Auch	Nicht_Aehnlich	Relevant
15126696	Ja	Nicht_Aehnlich	Nicht_Relevant
