25174890	Sowohl_Als_Auch	Aehnlich	Nicht_Relevant
22539006	Sowohl_Als_Auch	Aehnlich	Nicht_Relevant
25174649	Ja	Sehr_Aehnlich	Nicht_Relevant
21698001	Ja	Nicht_Aehnlich	Nicht_Relevant
20130188	Ja	Sehr_Aehnlich	Nicht_Relevant
20382224	Ja	Aehnlich	Relevant
24830390	Sowohl_Als_Auch	Aehnlich	Nicht_Relevant
21454543	Nein	Nicht_Aehnlich	Nicht_Relevant
21168496	Ja	Nicht_Aehnlich	Nicht_Relevant
19741132	Ja	Aehnlich	Relevant
18182054	Nein	Nicht_Aehnlich	Nicht_Relevant
22363216	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
18258746	Ja	Aehnlich	Relevant
23231918	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
21248115	Ja	Aehnlich	Nicht_Relevant
19667187	Sowohl_Als_Auch	Aehnlich	Nicht_Relevant
22988862	Sowohl_Als_Auch	Aehnlich	Nicht_Relevant
26269629	Ja	Nicht_Aehnlich	Nicht_Relevant
26123485	Ja	Sehr_Aehnlich	Nicht_Relevant
25731749	Ja	Aehnlich	Nicht_Relevant
19625511	Ja	Aehnlich	Relevant
23241745	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
24725412	Sowohl_Als_Auch	Aehnlich	Relevant
22736029	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
20074637	Nein	Nicht_Aehnlich	Nicht_Relevant
23455607	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
17623048	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
21972245	Ja	Nicht_Aehnlich	Nicht_Relevant
22773119	Nein	Nicht_Aehnlich	Nicht_Relevant
24459295	Ja	Aehnlich	Relevant
22534020	Ja	Nicht_Aehnlich	Nicht_Relevant
21828077	Ja	Nicht_Aehnlich	Nicht_Relevant
19769964	Nein	Aehnlich	Relevant
22228096	Nein	Nicht_Aehnlich	Nicht_Relevant
19545277	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
24993787	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
23082216	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
26363496	Ja	Aehnlich	Nicht_Relevant
24025585	Nein	Nicht_Aehnlich	Nicht_Relevant
22639965	Nein	Nicht_Aehnlich	Nicht_Relevant
24167564	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
23646112	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
19630976	Ja	Nicht_Aehnlich	Nicht_Relevant
24754922	Nein	Nicht_Aehnlich	Nicht_Relevant
21238487	Nein	Nicht_Aehnlich	Nicht_Relevant
25830304	Sowohl_Als_Auch	Sehr_Aehnlich	Nicht_Relevant
26546614	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
22315971	Ja	Nicht_Aehnlich	Nicht_Relevant
23125283	Nein	Nicht_Aehnlich	Nicht_Relevant
22433811	Nein	Nicht_Aehnlich	Nicht_Relevant
23396536	Ja	Nicht_Aehnlich	Nicht_Relevant
21362567	Nein	Aehnlich	Relevant
22647713	Ja	Nicht_Aehnlich	Nicht_Relevant
24282027	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
16269541	Nein	Nicht_Aehnlich	Nicht_Relevant
24652679	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
22649237	Ja	Nicht_Aehnlich	Nicht_Relevant
22988877	Nein	Nicht_Aehnlich	Nicht_Relevant
24075852	Ja	Nicht_Aehnlich	Nicht_Relevant
21857923	Ja	Aehnlich	Relevant
23721786	Ja	Nicht_Aehnlich	Nicht_Relevant
25309331	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
17447891	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
18634852	Ja	Nicht_Aehnlich	Nicht_Relevant
25017139	Nein	Nicht_Aehnlich	Nicht_Relevant
25251388	Nein	Nicht_Aehnlich	Nicht_Relevant
19503083	Ja	Nicht_Aehnlich	Nicht_Relevant
24874075	Sowohl_Als_Auch	Nicht_Aehnlich	Nicht_Relevant
18367605	Ja	Nicht_Aehnlich	Nicht_Relevant
20720502	Nein	Nicht_Aehnlich	Nicht_Relevant
26253900	Ja	Aehnlich	Nicht_Relevant
17388990	Nein	Nicht_Aehnlich	Nicht_Relevant
22615783	Ja	Nicht_Aehnlich	Nicht_Relevant
23075850	Nein	Nicht_Aehnlich	Nicht_Relevant
26159606	Ja	Aehnlich	Relevant
20881132	Ja	Nicht_Aehnlich	Nicht_Relevant
19473361	Nein	Nicht_Aehnlich	Nicht_Relevant
16352719	Nein	Nicht_Aehnlich	Nicht_Relevant
18805725	Nein	Nicht_Aehnlich	Nicht_Relevant
